"PLOT","INVYR","agb_mgha","lcpri","project_year","project_name"
1088,2013,136.665465818332,4,2015,"NYSGPO_WarrenWashingtonEssex_2015"
1426,2016,166.225779406674,4,2015,"NYSGPO_WarrenWashingtonEssex_2015"
4446,2016,26.2981224667451,4,2015,"NYSGPO_WarrenWashingtonEssex_2015"
1018,2017,227.79501950504,4,2015,"NYSGPO_WarrenWashingtonEssex_2015"
1621,2013,131.050928666668,4,2015,"NYSGPO_WarrenWashingtonEssex_2015"
1048,2013,0,2,2015,"NYSGPO_WarrenWashingtonEssex_2015"
258,2013,144.887373394716,4,2015,"NYSGPO_WarrenWashingtonEssex_2015"
3746,2013,237.981081018171,4,2015,"NYSGPO_WarrenWashingtonEssex_2015"
2140,2014,41.6769983826575,4,2015,"NYSGPO_WarrenWashingtonEssex_2015"
2285,2014,147.783864196177,4,2015,"NYSGPO_WarrenWashingtonEssex_2015"
4210,2014,139.943387216291,4,2015,"NYSGPO_WarrenWashingtonEssex_2015"
1492,2014,152.842638377717,4,2015,"NYSGPO_WarrenWashingtonEssex_2015"
5214,2017,151.803498239486,4,2015,"NYSGPO_WarrenWashingtonEssex_2015"
5390,2017,138.112441092718,4,2015,"NYSGPO_WarrenWashingtonEssex_2015"
8275,2013,105.080959415478,4,2015,"NYSGPO_WarrenWashingtonEssex_2015"
715,2017,205.944516314172,4,2015,"NYSGPO_WarrenWashingtonEssex_2015"
3462,2017,54.3813402494826,4,2015,"NYSGPO_WarrenWashingtonEssex_2015"
757,2016,142.366550312795,4,2015,"NYSGPO_WarrenWashingtonEssex_2015"
241,2013,84.8502104219714,4,2015,"NYSGPO_WarrenWashingtonEssex_2015"
1899,2013,172.933298911629,4,2015,"NYSGPO_WarrenWashingtonEssex_2015"
6749,2013,175.40768152902,4,2015,"NYSGPO_WarrenWashingtonEssex_2015"
6139,2013,164.685554800012,4,2015,"NYSGPO_WarrenWashingtonEssex_2015"
5013,2014,196.029452492984,4,2015,"NYSGPO_WarrenWashingtonEssex_2015"
5510,2014,1.00666987631112,6,2015,"NYSGPO_WarrenWashingtonEssex_2015"
3339,2013,87.8160822013028,4,2015,"NYSGPO_WarrenWashingtonEssex_2015"
3203,2013,61.4280533295997,4,2015,"NYSGPO_WarrenWashingtonEssex_2015"
2178,2013,159.066353121034,4,2015,"NYSGPO_WarrenWashingtonEssex_2015"
460,2013,91.244522626689,4,2015,"NYSGPO_WarrenWashingtonEssex_2015"
4403,2013,136.755709456314,4,2015,"NYSGPO_WarrenWashingtonEssex_2015"
5914,2013,172.467921049397,4,2015,"NYSGPO_WarrenWashingtonEssex_2015"
6186,2013,108.337356064968,4,2015,"NYSGPO_WarrenWashingtonEssex_2015"
